subjects	run	csf	white_matter
002	1	-1.0576140894928585	-0.5916435628724059
002	1	-0.8775106452858523	-0.13973256803141965
002	1	0.054124667409965355	0.1566975540078488
002	1	-0.48929539492910123	0.10442586733250891
002	1	-0.3867462038138143	0.06947328710525369
002	1	-0.1758776158236941	0.026643235859083347
002	1	-0.1496613354865417	0.011279472816653424
002	1	-0.765007705221862	-0.05952400349944753
002	1	-0.3479235388556816	0.04717541864667396
002	1	-0.27346502829155384	0.05369724839906098
002	1	-0.4136455776241803	-0.0009099320600256533
002	1	-1.0256508468332868	-0.1421197447779292
002	1	-0.45321575177460716	-0.07794233832751729
002	1	-0.21602906712759307	-0.19104452246591563
002	1	-0.3204496346926362	-0.13249896202763978
002	1	-1.106865887488766	-0.1551380174071113
002	1	0.10094253890756022	0.043740554490597106
002	1	0.06300370463792149	-0.1910720885168331
002	1	-0.34094492590682535	0.11574193723144788
002	1	-0.8163904941222739	-0.3539444730699728
002	1	-0.05204763704760751	0.0919627000858867
002	1	-0.7199244045175561	0.31648316990080616
002	1	0.18649838679749564	0.1870847431920737
002	1	0.20549045022033852	0.1974183608154192
002	1	-0.40721661491802763	-0.09170112990737778
002	1	-0.374887259925444	0.06539988511178763
002	1	0.09679485123056963	-0.11785218975815326
002	1	-0.2212169811202216	0.027892450297215987
002	1	-0.2571367167818863	-0.008090556796773285
002	1	-0.05176320732796569	0.00639770108897153
002	1	0.059697278651739794	0.015100399735729297
002	1	0.10105725633955842	0.05611756349193797
002	1	-0.13796909976240102	0.05195480661268448
002	1	0.23849145286347095	0.185599966708466
002	1	0.18637261975513297	0.09330301650476258
002	1	-0.44867877234513287	0.1580163580531888
002	1	0.2352510463458941	0.02710300552529077
002	1	0.011236482702429385	-0.03078148700248562
002	1	-0.1986218577129506	-0.040803575364478206
002	1	-0.14861640579417212	-0.08244398952341214
002	1	-0.1494425358169167	-0.0022575518784577753
002	1	-0.0682228169127086	0.018402357359221355
002	1	-0.08303276931135883	0.004236435387497295
002	1	-0.5033996427544452	0.05450043395589432
002	1	0.08452206697762676	0.0628621998544503
002	1	-0.12668140321304122	0.02977807016999634
002	1	-0.6037451253404669	-0.033223301878791744
002	1	0.1280408362756731	0.03893653027051869
002	1	-0.12033438885846692	-0.01882789745043567
002	1	-0.23899707936931236	0.019821825011348437
002	1	-0.5722639429771448	-0.11534443284104157
002	1	-0.31831321701265836	0.06333478690004313
002	1	0.17566482737787226	0.005450529190326847
002	1	0.007201227508573993	0.016096516336048694
002	1	-0.11221190071626097	0.02614732288259347
002	1	-0.42157509645421953	0.006994747276451108
002	1	0.13573856012646957	0.12805029914385102
002	1	0.3051289788013065	0.004691287480213191
002	1	-0.29496912577010903	0.10716895005458582
002	1	-0.0558112904276129	0.09206852149101508
002	1	-0.04501403150773342	0.025292843399711273
002	1	0.3422787737079176	0.08136347685567102
002	1	-0.07128421125932505	0.009658638770687844
002	1	-0.32421092473484237	0.08066215935262733
002	1	0.26913599586731607	0.004581859825819379
002	1	0.06560423835291829	0.077179520593603
002	1	-0.0830850602729356	-0.02118136915854052
002	1	-0.5241820099228534	0.013507238833682322
002	1	0.03094388390883296	0.06836818875473227
002	1	-0.0690938129017411	-0.04787455190088963
002	1	-0.44579169362992843	-0.03512334301331066
002	1	-0.12597532002138223	0.006761787456866841
002	1	-0.009532372660743249	-0.12191430117184154
002	1	-0.2234319786072092	-0.12977453489078528
002	1	-0.5303464339151276	-0.1163481767135579
002	1	-0.23947571267768808	-0.09038693170944612
002	1	-0.009598441949805192	-0.17139369483768974
002	1	-0.5118079388671077	-0.13055528501857339
002	1	-0.2618740848574106	-0.10395699484658394
002	1	-0.06430884099742684	-0.13425218753630475
002	1	0.301286009803988	-0.029611997076045782
002	1	-0.3358251472294853	-0.1543419660654024
002	1	-0.17363893618312431	0.04656514715388482
002	1	0.28244561563748505	0.0035753518045567034
002	1	0.19631724528264272	0.029683438831028752
002	1	0.06924042739700553	-0.07644532222944633
002	1	-0.44028461863277357	-0.07926178873169931
002	1	0.5008890001169988	0.013884396152022305
002	1	0.7022019424314294	0.1153016007844343
002	1	0.31933547055777467	0.004286729666659994
002	1	0.23871962688583892	-0.0355865223100551
002	1	0.34223093628025936	0.028776717259020757
002	1	0.23230453195759537	-0.11533391066073762
002	1	-0.1617795937308415	-0.005229954816201143
002	1	-0.26024465409442143	-0.08414659673373137
002	1	-0.08026390678546136	-0.23486524557341681
002	1	0.16511123212434597	-0.009958296435399916
002	1	-0.6782331347748709	-0.18996309759434382
002	1	-0.7486501583157263	-0.1644750428763473
002	1	-0.6133729657870219	-0.17249763791083694
002	1	-0.08981572969645413	-0.23329959384558663
002	1	-0.6863604573339046	-0.30908759737616265
002	1	-0.5802063481562811	-0.3935126019118371
002	1	-0.4967684479568675	-0.42773321853862
002	1	-0.6843583814823546	-0.4341445699188
002	1	-0.7162220584106791	-0.33083038820913657
002	1	-0.45870166455958383	-0.352457154396717
002	1	-0.4842332495901758	-0.3419230913537774
002	1	-0.48640845966552604	-0.3972381344037643
002	1	-0.6103017916428968	-0.40648713875928877
002	1	-0.13537471121348688	-0.46187507627047353
002	1	-0.12344278762022043	-0.4301551989946546
002	1	-0.7232190350884622	-0.39996648031463167
002	1	-0.15798418814846116	-0.04295108478304144
002	1	-0.21793076971169967	-0.05827036133437957
002	1	0.023219483448940537	-0.2401395533292714
002	1	-1.03215982586633	-0.3331452519453393
002	1	-0.4827838376856022	-0.3065503336566451
002	1	-0.403083276762203	-0.44033173774036527
002	1	-0.994854355508707	-0.4901399677917766
002	1	-0.48009219430979044	-0.4176320582418498
002	1	-0.35516940329648605	-0.4688402588803484
002	1	-0.2673963335042373	-0.34779672931787786
002	1	-0.5783746691886051	-0.3836876480624909
002	1	0.008156025223755137	-0.3368232279959926
002	1	-0.13989272122918806	-0.35969445588142435
002	1	-0.43113705992578844	-0.2729898231774541
002	1	0.16460409365551243	-0.33183181670251827
002	1	-0.14057445909723754	-0.2926071527955969
002	1	-0.21926089567996598	-0.30090544669751296
002	1	-0.021631726902441528	-0.3219380841629942
002	1	0.3187113894576754	-0.21531699032719587
002	1	0.11691905590144813	-0.25350949310295334
002	1	-0.5617331005334165	-0.19939250160598476
002	1	0.18333553354091237	-0.13401632839901367
002	1	0.029451046477291243	-0.22730200584524596
002	1	-0.6018904122340132	-0.2101556807173921
002	1	0.0693005131752642	-0.2950906795268935
002	1	-0.3002859758500449	-0.3606735075631633
002	1	-0.46149867548940904	-0.2916405947761831
002	1	-0.21379321632420556	-0.34912395440785815
002	1	-0.351769258431915	-0.4065398475289612
002	1	-0.6265261614052378	-0.3266359014379958
002	1	-0.2957523453680295	-0.390972246552721
002	1	-0.46719845292813034	-0.3624103144771311
002	1	-0.5621894795853422	-0.35078992516996266
002	1	-0.1675894153174653	-0.16989108752039783
002	1	0.15779412725380837	-0.1426767286517645
002	1	-0.1772423720858427	-0.28304631413014647
002	1	-0.5321146161427492	-0.20527218484765797
002	1	-0.1485364752595757	-0.3512950144858564
002	1	0.025013652115021046	-0.30635108622017526
002	1	-0.0983187603462028	-0.39821587076099263
002	1	-0.3574534844736377	-0.3902527331040062
002	1	0.5079117075112975	-0.3032877848030182
002	1	0.07867558290884347	-0.5102428439327298
002	1	-0.45126429981432636	-0.4628616421835261
002	1	-0.12301105124706169	-0.4626202708189311
002	1	0.2627473953374704	-0.2942493693720678
002	1	-0.2606222962131852	-0.4258588605857483
002	1	-0.10112942662009061	-0.35708818292795286
002	1	0.021691421361566654	-0.07180070830710861
002	1	-0.3699390074545619	-0.3596622553367581
002	1	0.14480711154578785	-0.33451911141894186
002	1	-0.22931610745807518	-0.3872967821335891
002	1	0.162807924679214	-0.4427751332203371
002	1	-0.24545540158770507	-0.44585695880671494
002	1	-0.3344432712700751	-0.31211432318052346
002	1	-0.4966973852957466	-0.5191345234040483
002	1	-0.15440940651933488	-0.37765993202654613
002	1	-0.05237592935579016	-0.41806541967238786
002	1	-0.3605358560346872	-0.42007977521979
002	1	-0.4148180190342856	-0.40607720920576185
002	1	-0.43722162219148686	-0.4159187944932654
002	1	-0.4502582561484587	-0.40635415207376013
002	1	-0.35023168986299424	-0.41412102699982256
002	1	-0.7739564571705273	-0.5009646263305711
002	1	-0.6281632188843105	-0.5573991916733263
002	1	-0.6199952369679096	-0.5985368186431543
002	1	-0.6407851033398373	-0.5807095294134967
002	1	-0.7495647810298607	-0.6837882605339729
002	1	-0.7981768741496182	-0.5830511114471193
002	1	-0.5243408954858921	-0.5545523611738901
002	1	-0.6037240704339553	-0.5534809123206799
002	1	-0.6138751647108762	-0.5463086655552587
002	1	-0.4611812409129925	-0.5673000220584896
002	1	-0.5806698247121602	-0.6017799732636462
002	1	-0.6135650504370318	-0.5186287394856635
002	1	0.019728779997478796	-0.48486511174246516
002	1	-0.08135053527182379	-0.4811422698670924
002	1	-0.5457688658586477	-0.42988822169144214
